SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
5008,3/12/2020,,Poland,2020-03-12T13:33:02,49,1,0
5009,3/12/2020,,Romania,2020-03-12T09:13:24,49,0,6
5010,3/12/2020,,Taiwan,2020-03-12T08:13:09,49,1,20
5011,3/12/2020,British Columbia,Canada,2020-03-12T01:53:03,46,1,4
5012,3/12/2020,Diamond Princess cruise ship,US,2020-03-10T02:33:04,46,0,0
5013,3/12/2020,,Saudi Arabia,2020-03-12T01:17:58,45,0,1
5014,3/12/2020,Colorado,US,2020-03-12T21:39:10,45,0,0
5015,3/12/2020,,Ireland,2020-03-11T21:33:03,43,1,0
5016,3/12/2020,Ontario,Canada,2020-03-12T01:53:03,42,0,4
5017,3/12/2020,,Vietnam,2020-03-12T09:33:03,39,0,16
5018,3/12/2020,Florida,US,2020-03-12T21:39:10,35,2,0
5019,3/12/2020,,Indonesia,2020-03-11T11:14:26,34,1,2
5020,3/12/2020,Illinois,US,2020-03-12T23:44:33,32,0,2
5021,3/12/2020,Georgia,US,2020-03-12T21:39:10,31,1,0
5022,3/12/2020,New Jersey,US,2020-03-12T21:39:10,29,1,0
5023,3/12/2020,,Russia,2020-03-12T08:53:02,28,0,3
5024,3/12/2020,Texas,US,2020-03-12T23:44:33,27,0,0
5025,3/12/2020,,Algeria,2020-03-12T09:13:24,24,1,8
5026,3/12/2020,,Georgia,2020-03-11T22:13:12,24,0,0
5027,3/12/2020,Oregon,US,2020-03-12T23:44:33,24,0,0
5028,3/12/2020,,Albania,2020-03-12T21:39:09,23,1,0
5029,3/12/2020,,Chile,2020-03-11T22:13:12,23,0,0
5030,3/12/2020,,Costa Rica,2020-03-12T01:33:03,22,0,0
5031,3/12/2020,Pennsylvania,US,2020-03-12T21:39:10,22,0,0
5032,3/12/2020,Victoria,Australia,2020-03-11T18:52:04,21,0,7
5033,3/12/2020,Grand Princess,US,2020-03-10T02:33:04,21,0,0
5034,3/12/2020,Queensland,Australia,2020-03-11T18:52:04,20,0,8
5035,3/12/2020,,Pakistan,2020-03-12T08:53:02,20,0,2
5036,3/12/2020,,Argentina,2020-03-11T02:18:16,19,1,0
5037,3/12/2020,Alberta,Canada,2020-03-11T23:13:07,19,0,0
5038,3/12/2020,,Croatia,2020-03-11T22:13:12,19,0,0
5039,3/12/2020,,Luxembourg,2020-03-12T10:53:03,19,0,0
5040,3/12/2020,,Serbia,2020-03-12T09:13:24,19,0,0
5041,3/12/2020,Louisiana,US,2020-03-12T23:44:33,19,0,0
5042,3/12/2020,Qinghai,Mainland China,2020-03-11T02:18:14,18,0,18
5043,3/12/2020,,Oman,2020-03-10T08:33:02,18,0,9
5044,3/12/2020,Tennessee,US,2020-03-12T21:39:10,18,0,0
5045,3/12/2020,,Ecuador,2020-03-11T09:33:12,17,0,0
5046,3/12/2020,,South Africa,2020-03-12T09:13:24,17,0,0
5047,3/12/2020,Virginia,US,2020-03-12T21:39:10,17,0,0
5048,3/12/2020,,Estonia,2020-03-11T22:13:12,16,0,0
5049,3/12/2020,,Slovakia,2020-03-12T13:33:02,16,0,0
5050,3/12/2020,Iowa,US,2020-03-12T23:44:33,16,0,0
5051,3/12/2020,,Peru,2020-03-12T08:53:02,15,0,0
5052,3/12/2020,North Carolina,US,2020-03-12T21:39:10,15,0,0
5053,3/12/2020,Nevada,US,2020-03-12T23:44:33,14,0,0
5054,3/12/2020,,Hungary,2020-03-11T22:13:12,13,0,0
5055,3/12/2020,Indiana,US,2020-03-12T23:44:33,13,0,0
5056,3/12/2020,,Belarus,2020-03-12T08:53:02,12,0,3
5057,3/12/2020,,Mexico,2020-03-12T05:13:03,12,0,4
5058,3/12/2020,Maryland,US,2020-03-12T01:53:03,12,0,0
5059,3/12/2020,South Carolina,US,2020-03-12T21:39:10,12,0,0
5060,3/12/2020,,Azerbaijan,2020-03-11T08:13:09,11,0,3
5061,3/12/2020,,Bosnia and Herzegovina,2020-03-12T09:13:26,11,0,0
5062,3/12/2020,,Brunei,2020-03-11T22:13:12,11,0,0
5063,3/12/2020,,Panama,2020-03-12T08:53:02,11,1,0
5064,3/12/2020,Macau,Macau,2020-03-11T18:52:03,10,0,10
5065,3/12/2020,,Latvia,2020-03-11T13:53:24,10,0,1
5066,3/12/2020,District of Columbia,US,2020-03-11T22:53:03,10,0,0
5067,3/12/2020,Kentucky,US,2020-03-12T23:44:33,10,0,0
5068,3/12/2020,Nebraska,US,2020-03-12T01:53:03,10,0,0
5069,3/12/2020,South Australia,Australia,2020-03-11T18:52:04,9,0,2
5070,3/12/2020,Western Australia,Australia,2020-03-11T18:52:04,9,1,0
5071,3/12/2020,Quebec,Canada,2020-03-12T01:53:03,9,0,0
5072,3/12/2020,,Colombia,2020-03-11T14:33:04,9,0,0
5073,3/12/2020,Arizona,US,2020-03-11T18:52:04,9,0,1
5074,3/12/2020,Minnesota,US,2020-03-12T21:39:10,9,0,0
5075,3/12/2020,,Maldives,2020-03-11T09:33:12,8,0,0
5076,3/12/2020,South Dakota,US,2020-03-11T22:53:03,8,1,0
5077,3/12/2020,Wisconsin,US,2020-03-12T21:39:10,8,0,1
5078,3/12/2020,,Afghanistan,2020-03-11T10:13:12,7,0,0
5079,3/12/2020,,Bulgaria,2020-03-11T22:13:12,7,1,0
5080,3/12/2020,,North Macedonia,2020-03-10T10:53:03,7,0,0
5081,3/12/2020,,Tunisia,2020-03-11T18:52:03,7,0,0
5082,3/12/2020,,Cyprus,2020-03-11T18:52:03,6,0,0
5083,3/12/2020,,Malta,2020-03-11T11:33:08,6,0,0
5084,3/12/2020,,Morocco,2020-03-12T01:33:03,6,1,0
5085,3/12/2020,Arkansas,US,2020-03-12T21:39:10,6,0,0
5086,3/12/2020,New Hampshire,US,2020-03-12T21:39:10,6,0,0
5087,3/12/2020,,Dominican Republic,2020-03-08T17:23:08,5,0,0
5088,3/12/2020,,French Guiana,2020-03-07T03:23:05,5,0,0
5089,3/12/2020,,New Zealand,2020-03-07T02:03:29,5,0,0
5090,3/12/2020,,Paraguay,2020-03-11T04:33:03,5,0,0
5091,3/12/2020,Connecticut,US,2020-03-12T23:44:33,5,0,0
5092,3/12/2020,New Mexico,US,2020-03-12T23:44:33,5,0,0
5093,3/12/2020,Ohio,US,2020-03-12T09:33:03,5,0,0
5094,3/12/2020,Rhode Island,US,2020-03-11T03:13:08,5,0,0
5095,3/12/2020,Utah,US,2020-03-12T23:44:33,5,0,0
5096,3/12/2020,,Armenia,2020-03-12T21:39:09,4,0,0
5097,3/12/2020,,Senegal,2020-03-08T20:23:08,4,0,1
5098,3/12/2020,Tasmania,Australia,2020-03-11T18:52:04,3,0,0
5099,3/12/2020,,Bangladesh,2020-03-10T06:19:32,3,0,0
5100,3/12/2020,,Cambodia,2020-03-11T09:33:12,3,0,1
5101,3/12/2020,,Cuba,2020-03-12T05:53:03,3,0,0
5102,3/12/2020,,Lithuania,2020-03-11T02:18:26,3,0,0
5103,3/12/2020,,Martinique,2020-03-11T02:18:29,3,0,0
5104,3/12/2020,,Moldova,2020-03-11T18:52:03,3,0,0
5105,3/12/2020,,Bolivia,2020-03-11T18:52:03,2,0,0
5106,3/12/2020,,Burkina Faso,2020-03-11T09:33:12,2,0,0
5107,3/12/2020,,Cameroon,2020-03-08T05:23:03,2,0,0
5108,3/12/2020,Faroe Islands,Denmark,2020-03-11T20:53:02,2,0,0
5109,3/12/2020,St Martin,France,2020-03-11T20:53:02,2,0,0
5110,3/12/2020,,Honduras,2020-03-11T18:52:03,2,0,0
5111,3/12/2020,,Jamaica,2020-03-12T01:33:03,2,0,0
5112,3/12/2020,,Monaco,2020-03-12T12:53:03,2,0,0
5113,3/12/2020,,Nigeria,2020-03-09T09:43:03,2,0,0
5114,3/12/2020,,Sri Lanka,2020-03-11T09:33:12,2,0,1
5115,3/12/2020,Hawaii,US,2020-03-10T03:13:17,2,0,0
5116,3/12/2020,Michigan,US,2020-03-11T03:33:05,2,0,0
5117,3/12/2020,Oklahoma,US,2020-03-10T17:13:25,2,0,0
5118,3/12/2020,Vermont,US,2020-03-12T01:53:03,2,0,0
5119,3/12/2020,Channel Islands,UK,2020-03-11T20:53:02,2,0,0
5120,3/12/2020,,Andorra,2020-03-12T23:44:32,1,0,1
5121,3/12/2020,Northern Territory,Australia,2020-03-10T14:13:14,1,0,0
5122,3/12/2020,,Bhutan,2020-03-06T15:43:02,1,0,0
5123,3/12/2020,New Brunswick,Canada,2020-03-11T23:13:06,1,0,0
5124,3/12/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
5125,3/12/2020,,Congo (Kinshasa),2020-03-11T21:13:24,1,0,0
5126,3/12/2020,,Ivory Coast,2020-03-12T01:18:01,1,0,0
5127,3/12/2020,Saint Barthelemy,France,2020-03-11T20:53:02,1,0,0
5128,3/12/2020,,Guyana,2020-03-12T05:53:03,1,1,0
5129,3/12/2020,,Holy See,2020-03-10T19:13:21,1,0,0
5130,3/12/2020,,Jordan,2020-03-03T15:33:02,1,0,0
5131,3/12/2020,,Liechtenstein,2020-03-04T01:33:07,1,0,0
5132,3/12/2020,,Mongolia,2020-03-10T06:13:43,1,0,0
5133,3/12/2020,,Nepal,2020-03-10T08:33:03,1,0,1
5134,3/12/2020,,Reunion,2020-03-11T23:13:07,1,0,0
5135,3/12/2020,,Togo,2020-03-07T02:13:09,1,0,0
5136,3/12/2020,,Turkey,2020-03-11T03:33:05,1,0,0
5137,3/12/2020,Delaware,US,2020-03-11T23:13:06,1,0,0
5138,3/12/2020,Kansas,US,2020-03-10T03:13:17,1,0,0
5139,3/12/2020,Mississippi,US,2020-03-12T09:33:03,1,0,0
5140,3/12/2020,Missouri,US,2020-03-10T03:13:17,1,0,0
5141,3/12/2020,Montana,US,2020-03-11T23:13:06,1,0,0
5142,3/12/2020,North Dakota,US,2020-03-12T09:33:03,1,0,0
5143,3/12/2020,Wyoming,US,2020-03-12T03:13:09,1,0,0
5144,3/12/2020,,Ukraine,2020-03-03T15:33:02,1,0,0
5145,3/12/2020,Gibraltar,UK,2020-03-11T20:53:02,1,0,1
5146,3/12/2020,Diamond Princess cruise ship,Australia,2020-02-29T02:03:10,0,0,0
5147,3/12/2020,Gansu,Mainland China,2020-03-11T02:18:28,0,0,0
5148,3/12/2020,Hebei,Mainland China,2020-03-11T02:18:29,0,0,0
5149,3/12/2020,Alaska,US,2020-03-10T02:33:04,0,0,0
5150,3/12/2020,Idaho,US,2020-03-10T02:33:04,0,0,0
5151,3/12/2020,Maine,US,2020-03-10T02:33:04,0,0,0
5152,3/12/2020,West Virginia,US,2020-03-10T02:33:04,0,0,0
5153,3/12/2020,,occupied Palestinian territory,2020-03-11T20:53:02,0,0,0
5154,3/13/2020,Hubei,Mainland China,2020-03-13T11:09:03,67786,3062,51553
5155,3/13/2020,Guangdong,Mainland China,2020-03-13T11:09:03,1356,8,1296
5156,3/13/2020,Henan,Mainland China,2020-03-11T08:13:09,1273,22,1249
5157,3/13/2020,Zhejiang,Mainland China,2020-03-12T01:33:02,1215,1,1197
5158,3/13/2020,Hunan,Mainland China,2020-03-13T11:09:03,1018,4,1005
5159,3/13/2020,Anhui,Mainland China,2020-03-11T02:18:14,990,6,984
5160,3/13/2020,Jiangxi,Mainland China,2020-03-12T02:13:04,935,1,934
5161,3/13/2020,Shandong,Mainland China,2020-03-13T11:09:03,760,7,739
5162,3/13/2020,Jiangsu,Mainland China,2020-03-13T11:09:03,631,0,630
5163,3/13/2020,Chongqing,Mainland China,2020-03-13T23:13:12,576,6,566
5164,3/13/2020,Sichuan,Mainland China,2020-03-13T11:09:03,539,3,503
5165,3/13/2020,Heilongjiang,Mainland China,2020-03-13T11:09:03,482,13,446
5166,3/13/2020,Beijing,Mainland China,2020-03-13T11:09:03,436,8,342
5167,3/13/2020,Shanghai,Mainland China,2020-03-13T11:09:03,346,3,324
5168,3/13/2020,Hebei,Mainland China,2020-03-13T11:09:03,318,6,310
5169,3/13/2020,Fujian,Mainland China,2020-03-11T02:18:14,296,1,295
5170,3/13/2020,Guangxi,Mainland China,2020-03-13T11:09:03,252,2,243
5171,3/13/2020,Shaanxi,Mainland China,2020-03-12T01:33:02,245,2,232
5172,3/13/2020,Yunnan,Mainland China,2020-03-11T02:18:14,174,2,170
5173,3/13/2020,Hainan,Mainland China,2020-03-12T03:53:02,168,6,160
5174,3/13/2020,Guizhou,Mainland China,2020-03-13T11:09:03,146,2,140
5175,3/13/2020,Tianjin,Mainland China,2020-03-12T01:53:03,136,3,132
5176,3/13/2020,Hong Kong,Hong Kong,2020-03-13T13:33:03,134,4,77
5177,3/13/2020,Shanxi,Mainland China,2020-03-13T11:09:03,133,0,133
5178,3/13/2020,Gansu,Mainland China,2020-03-13T11:09:03,127,2,88
5179,3/13/2020,Liaoning,Mainland China,2020-03-12T09:53:06,125,1,112
5180,3/13/2020,Xinjiang,Mainland China,2020-03-11T02:18:14,76,3,73
5181,3/13/2020,Inner Mongolia,Mainland China,2020-03-11T03:53:03,75,1,71
5182,3/13/2020,Ningxia,Mainland China,2020-03-11T09:33:12,75,0,72
5183,3/13/2020,Jilin,Mainland China,2020-03-13T11:09:03,93,1,91
5184,3/13/2020,Qinghai,Mainland China,2020-03-11T02:18:14,18,0,18
5185,3/13/2020,Macau,Macau,2020-03-11T18:52:03,10,0,10
5186,3/13/2020,Tibet,Mainland China,2020-03-11T02:18:14,1,0,1
5187,3/13/2020,,Panama,2020-03-11T20:00:00,27,1,0
5188,3/13/2020,Tasmania,Australia,2020-03-11T20:00:00,5,0,0
5189,3/13/2020,,Croatia,2020-03-11T20:00:00,32,0,1
5190,3/13/2020,,Burkina Faso,2020-03-11T20:00:00,2,0,0
5191,3/13/2020,,Albania,2020-03-11T20:00:00,33,1,0
5192,3/13/2020,British Columbia,Canada,2020-03-11T20:00:00,64,1,4
5193,3/13/2020,New South Wales,Australia,2020-03-11T20:00:00,92,2,4
5194,3/13/2020,Victoria,Australia,2020-03-11T20:00:00,36,0,8
5195,3/13/2020,Queensland,Australia,2020-03-11T20:00:00,35,0,8
5196,3/13/2020,South Australia,Australia,2020-03-11T20:00:00,16,0,3
5197,3/13/2020,Channel Islands,UK,2020-03-11T20:00:00,2,0,0
5198,3/13/2020,,Philippines,2020-03-11T20:00:00,64,5,2
5199,3/13/2020,,Nepal,2020-03-11T20:00:00,1,0,1
5200,3/13/2020,,Sri Lanka,2020-03-11T20:00:00,6,0,1
5201,3/13/2020,,United Arab Emirates,2020-03-11T20:00:00,85,0,17
5202,3/13/2020,,Thailand,2020-03-11T20:00:00,75,1,35
5203,3/13/2020,,Cambodia,2020-03-11T20:00:00,5,0,1
5204,3/13/2020,,San Marino,2020-03-11T20:00:00,80,5,0
5205,3/13/2020,Ontario,Canada,2020-03-11T20:00:00,74,0,4
5206,3/13/2020,Australian Capital Territory,Australia,2020-03-11T20:00:00,1,0,0
5207,3/13/2020,,Germany,2020-03-11T20:00:00,3675,7,46
5208,3/13/2020,,Congo (Kinshasa),2020-03-11T20:00:00,2,0,0
5209,3/13/2020,,Honduras,2020-03-11T20:00:00,2,0,0
5210,3/13/2020,Diamond Princess cruise ship,US,2020-03-11T20:00:00,46,0,0
5211,3/13/2020,,Algeria,2020-03-11T20:00:00,26,2,8
5212,3/13/2020,,Reunion,2020-03-11T20:00:00,5,0,0
5213,3/13/2020,,Oman,2020-03-11T20:00:00,19,0,9
5214,3/13/2020,Diamond Princess cruise ship,Others,2020-03-11T20:00:00,696,7,325
5215,3/13/2020,New Brunswick,Canada,2020-03-11T20:00:00,1,0,0
5216,3/13/2020,,Italy,2020-03-11T20:00:00,17660,1266,1439
5217,3/13/2020,,Iraq,2020-03-11T20:00:00,101,9,24
5218,3/13/2020,,Lebanon,2020-03-11T20:00:00,77,3,1
5219,3/13/2020,Diamond Princess cruise ship,Australia,2020-03-11T20:00:00,0,0,0
5220,3/13/2020,,Ukraine,2020-03-11T20:00:00,3,1,0
5221,3/13/2020,,Austria,2020-03-11T20:00:00,504,1,6
5222,3/13/2020,,Switzerland,2020-03-11T20:00:00,1139,11,4
5223,3/13/2020,,Ireland,2020-03-11T20:00:00,90,1,0
5224,3/13/2020,,Georgia,2020-03-11T20:00:00,25,0,0
5225,3/13/2020,,Bangladesh,2020-03-11T20:00:00,3,0,0
5226,3/13/2020,,Kuwait,2020-03-11T20:00:00,80,0,5
5227,3/13/2020,,North Macedonia,2020-03-11T20:00:00,14,0,1
5228,3/13/2020,,Brazil,2020-03-11T20:00:00,151,0,0
5229,3/13/2020,,Greece,2020-03-11T20:00:00,190,1,0
5230,3/13/2020,,Sweden,2020-03-11T20:00:00,814,1,1
5231,3/13/2020,,Pakistan,2020-03-11T20:00:00,28,0,2
5232,3/13/2020,,Norway,2020-03-11T20:00:00,996,0,1
5233,3/13/2020,France,France,2020-03-11T20:00:00,3661,79,12
5234,3/13/2020,,Turkey,2020-03-11T20:00:00,5,0,0
5235,3/13/2020,,Bahrain,2020-03-11T20:00:00,189,0,44
5236,3/13/2020,,Iceland,2020-03-11T20:00:00,134,0,1
5237,3/13/2020,,Ecuador,2020-03-11T20:00:00,17,0,0
5238,3/13/2020,,Estonia,2020-03-11T20:00:00,79,0,0
5239,3/13/2020,Denmark,Denmark,2020-03-11T20:00:00,801,0,1
5240,3/13/2020,United Kingdom,UK,2020-03-11T20:00:00,798,8,18
5241,3/13/2020,,Netherlands,2020-03-11T20:00:00,804,10,0
5242,3/13/2020,,Cuba,2020-03-11T20:00:00,4,0,0
5243,3/13/2020,Quebec,Canada,2020-03-11T20:00:00,17,0,0
5244,3/13/2020,,Nigeria,2020-03-11T20:00:00,2,0,0
5245,3/13/2020,,Lithuania,2020-03-11T20:00:00,6,0,0
5246,3/13/2020,,New Zealand,2020-03-11T20:00:00,5,0,0
5247,3/13/2020,,Belarus,2020-03-11T20:00:00,27,0,3
5248,3/13/2020,,Azerbaijan,2020-03-11T20:00:00,15,1,3
5249,3/13/2020,,Armenia,2020-03-11T20:00:00,8,0,0
5250,3/13/2020,,Kazakhstan,2020-03-11T20:00:00,4,0,0
5251,3/13/2020,,Iran,2020-03-11T20:00:00,11364,514,2959
5252,3/13/2020,,Israel,2020-03-11T20:00:00,161,0,4
5253,3/13/2020,French Polynesia,France,2020-03-11T20:00:00,3,0,0
5254,3/13/2020,Western Australia,Australia,2020-03-11T20:00:00,14,1,0
5255,3/13/2020,,Cayman Islands,2020-03-11T20:00:00,1,0,0
5256,3/13/2020,,Japan,2020-03-11T20:00:00,701,19,118
5257,3/13/2020,,Czech Republic,2020-03-11T20:00:00,141,0,0
5258,3/13/2020,,Qatar,2020-03-11T20:00:00,320,0,0
5259,3/13/2020,,Singapore,2020-03-11T20:00:00,200,0,97
5260,3/13/2020,,Guadeloupe,2020-03-11T20:00:00,1,0,0
5261,3/13/2020,,Dominican Republic,2020-03-11T20:00:00,5,0,0
5262,3/13/2020,,Egypt,2020-03-11T20:00:00,80,2,27
5263,3/13/2020,,Bolivia,2020-03-11T20:00:00,3,0,0
5264,3/13/2020,Manitoba,Canada,2020-03-11T20:00:00,4,0,0
5265,3/13/2020,Saskatchewan,Canada,2020-03-11T20:00:00,2,0,0
5266,3/13/2020,,Indonesia,2020-03-11T20:00:00,69,4,2
5267,3/13/2020,,South Korea,2020-03-11T20:00:00,7979,66,510
5268,3/13/2020,,Latvia,2020-03-11T20:00:00,17,0,1
5269,3/13/2020,,Senegal,2020-03-11T20:00:00,10,0,1
5270,3/13/2020,,Ethiopia,2020-03-11T20:00:00,1,0,0
5271,3/13/2020,,Sudan,2020-03-11T20:00:00,1,1,0
5272,3/13/2020,,Portugal,2020-03-11T20:00:00,112,0,1
5273,3/13/2020,,Andorra,2020-03-11T20:00:00,1,0,0
5274,3/13/2020,,Guinea,2020-03-11T20:00:00,1,0,0
5275,3/13/2020,,Antigua and Barbuda,2020-03-11T20:00:00,1,0,0
5276,3/13/2020,,Belgium,2020-03-11T20:00:00,559,3,1
5277,3/13/2020,,Russia,2020-03-11T20:00:00,45,0,3
5278,3/13/2020,,India,2020-03-11T20:00:00,82,2,4
5279,3/13/2020,,Morocco,2020-03-11T20:00:00,7,1,1
5280,3/13/2020,,Aruba,2020-03-11T20:00:00,2,0,0
5281,3/13/2020,Grand Princess,Canada,2020-03-11T20:00:00,2,0,0
5282,3/13/2020,,Argentina,2020-03-11T20:00:00,31,2,0
5283,3/13/2020,,Chile,2020-03-11T20:00:00,43,0,0
5284,3/13/2020,,Jordan,2020-03-11T20:00:00,1,0,1
5285,3/13/2020,,Kenya,2020-03-11T20:00:00,1,0,0
5286,3/13/2020,Saint Barthelemy,France,2020-03-11T20:00:00,1,0,0
5287,3/13/2020,St Martin,France,2020-03-11T20:00:00,2,0,0
5288,3/13/2020,,Poland,2020-03-11T20:00:00,68,2,0
5289,3/13/2020,Faroe Islands,Denmark,2020-03-11T20:00:00,3,0,0
5290,3/13/2020,Gibraltar,UK,2020-03-11T20:00:00,1,0,1
5291,3/13/2020,,Hungary,2020-03-11T20:00:00,19,0,0
5292,3/13/2020,Northern Territory,Australia,2020-03-11T20:00:00,1,0,0
5293,3/13/2020,Alabama,US,2020-03-11T20:00:00,5,0,0
5294,3/13/2020,,Slovenia,2020-03-11T20:00:00,141,0,0
5295,3/13/2020,,Finland,2020-03-11T20:00:00,155,0,1
5296,3/13/2020,,South Africa,2020-03-11T20:00:00,24,0,0
5297,3/13/2020,,Bosnia and Herzegovina,2020-03-11T20:00:00,13,0,0
5298,3/13/2020,,Saudi Arabia,2020-03-11T20:00:00,86,0,1
5299,3/13/2020,,Ivory Coast,2020-03-11T20:00:00,1,0,0
5300,3/13/2020,,Luxembourg,2020-03-11T20:00:00,34,0,0
5301,3/13/2020,,Costa Rica,2020-03-11T20:00:00,23,0,0
5302,3/13/2020,Alberta,Canada,2020-03-11T20:00:00,29,0,0
5303,3/13/2020,,Bhutan,2020-03-11T20:00:00,1,0,0
5304,3/13/2020,,Spain,2020-03-11T20:00:00,5232,133,193
5305,3/13/2020,,Malaysia,2020-03-11T20:00:00,197,0,26
5306,3/13/2020,,Holy See,2020-03-11T20:00:00,1,0,0
5307,3/13/2020,,Serbia,2020-03-11T20:00:00,35,0,0
5308,3/13/2020,,Cameroon,2020-03-11T20:00:00,2,0,0
5309,3/13/2020,,Slovakia,2020-03-11T20:00:00,32,0,0
5310,3/13/2020,,Togo,2020-03-11T20:00:00,1,0,0
5311,3/13/2020,,Peru,2020-03-11T20:00:00,28,0,0
5312,3/13/2020,,Romania,2020-03-11T20:00:00,89,0,7
5313,3/13/2020,,Mexico,2020-03-11T20:00:00,12,0,4
5314,3/13/2020,,Colombia,2020-03-11T20:00:00,13,0,0
5315,3/13/2020,Grand Princess,US,2020-03-11T20:00:00,21,0,0
5316,3/13/2020,,Brunei,2020-03-11T20:00:00,37,0,0
5317,3/13/2020,,Martinique,2020-03-11T20:00:00,3,0,0
5318,3/13/2020,,French Guiana,2020-03-11T20:00:00,5,0,0
5319,3/13/2020,,Malta,2020-03-11T20:00:00,12,0,1
5320,3/13/2020,,Paraguay,2020-03-11T20:00:00,6,0,0
5321,3/13/2020,,Moldova,2020-03-11T20:00:00,6,0,0
5322,3/13/2020,,Maldives,2020-03-11T20:00:00,9,0,0
5323,3/13/2020,,Bulgaria,2020-03-11T20:00:00,23,1,0
5324,3/13/2020,,Tunisia,2020-03-11T20:00:00,16,0,0
5325,3/13/2020,,Cyprus,2020-03-11T20:00:00,14,0,0
5326,3/13/2020,Alaska,US,2020-03-11T20:00:00,1,0,0
5327,3/13/2020,Arizona,US,2020-03-11T20:00:00,9,0,1
5328,3/13/2020,Arkansas,US,2020-03-11T20:00:00,6,0,0
5329,3/13/2020,California,US,2020-03-11T20:00:00,282,4,6
5330,3/13/2020,Colorado,US,2020-03-11T20:00:00,49,0,0
5331,3/13/2020,Connecticut,US,2020-03-11T20:00:00,11,0,0
5332,3/13/2020,Delaware,US,2020-03-11T20:00:00,4,0,0
5333,3/13/2020,District of Columbia,US,2020-03-11T20:00:00,10,0,0
5334,3/13/2020,Florida,US,2020-03-11T20:00:00,50,2,0
5335,3/13/2020,Georgia,US,2020-03-11T20:00:00,42,1,0
5336,3/13/2020,Hawaii,US,2020-03-11T20:00:00,2,0,0
5337,3/13/2020,Idaho,US,2020-03-11T20:00:00,1,0,0
5338,3/13/2020,Illinois,US,2020-03-11T20:00:00,46,0,2
5339,3/13/2020,Indiana,US,2020-03-11T20:00:00,13,0,0
5340,3/13/2020,Iowa,US,2020-03-11T20:00:00,17,0,0
5341,3/13/2020,Kansas,US,2020-03-11T20:00:00,5,1,0
5342,3/13/2020,Kentucky,US,2020-03-11T20:00:00,14,0,0
5343,3/13/2020,Louisiana,US,2020-03-11T20:00:00,36,0,0
5344,3/13/2020,Maine,US,2020-03-11T20:00:00,1,0,0
5345,3/13/2020,Maryland,US,2020-03-11T20:00:00,18,0,0
5346,3/13/2020,Massachusetts,US,2020-03-11T20:00:00,123,0,1
5347,3/13/2020,Michigan,US,2020-03-11T20:00:00,16,0,0
5348,3/13/2020,Minnesota,US,2020-03-11T20:00:00,14,0,0
5349,3/13/2020,Mississippi,US,2020-03-11T20:00:00,1,0,0
5350,3/13/2020,Missouri,US,2020-03-11T20:00:00,2,0,0
5351,3/13/2020,Montana,US,2020-03-11T20:00:00,1,0,0
5352,3/13/2020,Nebraska,US,2020-03-11T20:00:00,13,0,0
5353,3/13/2020,Nevada,US,2020-03-11T20:00:00,17,0,0
5354,3/13/2020,New Hampshire,US,2020-03-11T20:00:00,6,0,0
5355,3/13/2020,New Jersey,US,2020-03-11T20:00:00,29,1,0
5356,3/13/2020,New Mexico,US,2020-03-11T20:00:00,10,0,0
5357,3/13/2020,New York,US,2020-03-11T20:00:00,421,0,0
5358,3/13/2020,North Carolina,US,2020-03-11T20:00:00,17,0,0
5359,3/13/2020,North Dakota,US,2020-03-11T20:00:00,1,0,0
5360,3/13/2020,Ohio,US,2020-03-11T20:00:00,13,0,0
5361,3/13/2020,Oklahoma,US,2020-03-11T20:00:00,2,0,0
5362,3/13/2020,Oregon,US,2020-03-11T20:00:00,30,0,0
5363,3/13/2020,Pennsylvania,US,2020-03-11T20:00:00,41,0,0
5364,3/13/2020,Rhode Island,US,2020-03-11T20:00:00,14,0,0
5365,3/13/2020,South Carolina,US,2020-03-11T20:00:00,13,0,0
5366,3/13/2020,South Dakota,US,2020-03-11T20:00:00,8,1,0
5367,3/13/2020,Tennessee,US,2020-03-11T20:00:00,26,0,0
5368,3/13/2020,Texas,US,2020-03-11T20:00:00,43,0,0
5369,3/13/2020,Utah,US,2020-03-11T20:00:00,9,0,0
5370,3/13/2020,Vermont,US,2020-03-11T20:00:00,2,0,0
5371,3/13/2020,Virginia,US,2020-03-11T20:00:00,30,0,0
5372,3/13/2020,Washington,US,2020-03-11T20:00:00,568,37,1
5373,3/13/2020,West Virginia,US,2020-03-11T20:00:00,0,0,0
5374,3/13/2020,Wisconsin,US,2020-03-11T20:00:00,19,0,1
5375,3/13/2020,Wyoming,US,2020-03-11T20:00:00,1,0,0
5376,3/13/2020,,Vietnam,2020-03-11T20:00:00,47,0,16
5377,3/13/2020,,Mongolia,2020-03-11T20:00:00,1,0,0
5378,3/13/2020,,Jamaica,2020-03-11T20:00:00,8,0,0
5379,3/13/2020,,Afghanistan,2020-03-11T20:00:00,7,0,0
5380,3/13/2020,,Monaco,2020-03-11T20:00:00,2,0,0
5381,3/13/2020,,Liechtenstein,2020-03-11T20:00:00,1,0,0
5382,3/13/2020,,Guyana,2020-03-11T20:00:00,1,1,0
5383,3/13/2020,,Taiwan,2020-03-11T20:00:00,50,1,20
5384,3/14/2020,Hubei,Mainland China,2020-03-14T10:13:09,67790,3075,52960
